sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN13897355	SAMN13897355_SRR10920480	PRJNA602518	paired	V4_1	Erophylla	Erophylla_sezekorni	Buffy_flower_bat	new_world	Herpesviruses_probably	Euryphagous	Omnivorous	Pollen	Fruits	Fruits_Insects	Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Rio_Encantado	Puerto_Rico	North_America	Herpesviruses_probably	15.87	1	NA	NA	Colonial	NA
SAMN13897352	SAMN13897352_SRR10920483	PRJNA602518	paired	V4_1	Erophylla	Erophylla_sezekorni	Buffy_flower_bat	new_world	Herpesviruses_probably	Euryphagous	Omnivorous	Pollen	Fruits	Fruits_Insects	Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Herpesviruses_probably	15.87	1	NA	NA	Colonial	NA
SAMN13897351	SAMN13897351_SRR10920484	PRJNA602518	paired	V4_1	Erophylla	Erophylla_sezekorni	Buffy_flower_bat	new_world	Herpesviruses_probably	Euryphagous	Omnivorous	Pollen	Fruits	Fruits_Insects	Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Herpesviruses_probably	15.87	1	NA	NA	Colonial	NA
SAMN13897350	SAMN13897350_SRR10920485	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897348	SAMN13897348_SRR10920487	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Aguas_Buenas	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897344	SAMN13897344_SRR10920492	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897342	SAMN13897342_SRR10920494	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897341	SAMN13897341_SRR10920495	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897340	SAMN13897340_SRR10920496	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897336	SAMN13897336_SRR10920560	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897335	SAMN13897335_SRR10920561	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897333	SAMN13897333_SRR10920563	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897330	SAMN13897330_SRR10920566	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897326	SAMN13897326_SRR10920571	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897324	SAMN13897324_SRR10920573	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897323	SAMN13897323_SRR10920574	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897322	SAMN13897322_SRR10920575	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897320	SAMN13897320_SRR10920577	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897318	SAMN13897318_SRR10920579	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897314	SAMN13897314_SRR10920584	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897312	SAMN13897312_SRR10920586	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897310	SAMN13897310_SRR10920501	PRJNA602518	paired	V4_1	Brachyphylla	Brachyphylla_cavernarum	Antillean_fruit-eating_bat	new_world	Lyssaviruses_probably	Euryphagous	Omnivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_scrub	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	45.5	1	1.5	NA	Colonial	NA
SAMN13897307	SAMN13897307_SRR10920505	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897304	SAMN13897304_SRR10920508	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897302	SAMN13897302_SRR10920510	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897300	SAMN13897300_SRR10920512	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897299	SAMN13897299_SRR10920513	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897298	SAMN13897298_SRR10920514	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897297	SAMN13897297_SRR10920516	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897293	SAMN13897293_SRR10920520	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897292	SAMN13897292_SRR10920521	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897289	SAMN13897289_SRR10920524	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897285	SAMN13897285_SRR10920269	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897283	SAMN13897283_SRR10920271	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897278	SAMN13897278_SRR10920304	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897277	SAMN13897277_SRR10920306	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897275	SAMN13897275_SRR10920308	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897274	SAMN13897274_SRR10920309	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897271	SAMN13897271_SRR10920312	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897270	SAMN13897270_SRR10920313	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897254	SAMN13897254_SRR10920361	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897253	SAMN13897253_SRR10920362	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897251	SAMN13897251_SRR10920364	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897248	SAMN13897248_SRR10920367	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897247	SAMN13897247_SRR10920369	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897245	SAMN13897245_SRR10920371	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897242	SAMN13897242_SRR10920374	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897240	SAMN13897240_SRR10920376	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897239	SAMN13897239_SRR10920377	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897238	SAMN13897238_SRR10920378	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897237	SAMN13897237_SRR10920380	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897236	SAMN13897236_SRR10920381	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897234	SAMN13897234_SRR10920383	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897233	SAMN13897233_SRR10920450	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897231	SAMN13897231_SRR10920472	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897230	SAMN13897230_SRR10920540	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	Jamaican_fruit_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Nectar	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
